id,id_club,id_machine
2140,573,27
2141,231,33
2142,133,33
2143,359,1
2144,36,89
2145,57,39
2146,868,97
2147,30,51
2148,207,12
2149,884,92
2150,81,65
2151,61,99
2152,6,38
2153,999,79
2154,338,22
2155,439,72
2156,339,71
2157,814,28
2158,103,65
2159,122,100
2160,845,5
2161,588,76
2162,19,40
2163,765,23
2164,682,20
2165,880,88
2166,637,69
2167,288,62
2168,163,20
2169,774,92
2170,54,69
2171,306,38
2172,876,91
2173,481,1
2174,157,19
2175,512,52
2176,795,6
2177,11,97
2178,121,9
2179,767,80
2180,106,30
2181,719,52
2182,185,25
2183,683,90
2184,826,56
2185,826,7
2186,638,1
2187,432,2
2188,380,29
2189,36,40
2190,937,56
2191,360,61
2192,969,62
2193,424,3
2194,397,4
2195,195,38
2196,575,60
2197,182,43
2198,873,59
2199,510,44
2200,696,34
2201,5,92
2202,358,60
2203,451,30
2204,33,70
2205,712,95
2206,547,52
2207,373,81
2208,160,2
2209,670,8
2210,454,81
2211,225,51
2212,973,51
2213,554,57
2214,229,1
2215,667,35
2216,826,27
2217,79,52
2218,369,59
2219,837,35
2220,399,28
2221,92,46
2222,258,25
2223,605,49
2224,47,37
2225,48,65
2226,860,7
2227,911,55
2228,57,100
2229,363,87
2230,940,86
2231,426,81
2232,60,60
2233,769,83
2234,785,43
2235,269,66
2236,496,25
2237,775,21
2238,921,98
2239,734,21
2240,932,61
2241,671,85
2242,793,94
2243,217,46
2244,942,53
2245,216,38
2246,541,96
2247,817,64
2248,306,53
2249,335,39
2250,468,79
2251,542,100
2252,994,35
2253,223,9
2254,793,89
2255,610,12
2256,137,23
2257,736,25
2258,702,84
2259,245,90
2260,937,76
2261,403,38
2262,722,75
2263,70,66
2264,182,5
2265,555,27
2266,657,66
2267,134,39
2268,385,41
2269,952,40
2270,215,93
2271,468,11
2272,641,37
2273,7,74
2274,958,50
2275,862,46
2276,267,1
2277,416,43
2278,867,44
2279,75,50
2280,742,77
2281,1,8
2282,256,96
2283,928,15
2284,783,6
2285,640,58
2286,684,2
2287,115,86
2288,541,96
2289,33,59
2290,110,45
2291,589,49
2292,69,66
2293,6,86
2294,680,61
2295,474,65
2296,462,61
2297,955,36
2298,716,14
2299,174,44
2300,927,39
2301,9,40
2302,491,12
2303,156,52
2304,387,96
2305,836,93
2306,492,86
2307,573,25
2308,877,40
2309,94,33
2310,423,87
2311,939,68
2312,275,1
2313,498,13
2314,474,52
2315,153,17
2316,815,68
2317,196,20
2318,983,78
2319,832,32
2320,553,15
2321,186,6
2322,333,53
2323,310,67
2324,696,41
2325,89,2
2326,871,43
2327,138,41
2328,204,3
2329,931,65
2330,690,69
2331,260,4
2332,645,68
2333,369,13
2334,135,73
2335,603,54
2336,633,66
2337,344,67
2338,896,25
2339,499,17
2340,934,58
2341,147,29
2342,747,89
2343,5,45
2344,343,41
2345,507,99
2346,68,38
2347,833,10
2348,73,33
2349,491,43
2350,898,6
2351,248,25
2352,808,3
2353,278,57
2354,224,9
2355,693,98
2356,585,53
2357,205,84
2358,399,22
2359,440,82
2360,523,21
2361,762,22
2362,484,28
2363,643,71
2364,278,10
2365,978,30
2366,679,97
2367,871,81
2368,162,19
2369,257,41
2370,519,11
2371,28,59
2372,923,34
2373,157,4
2374,236,82
2375,61,36
2376,120,91
2377,385,34
2378,358,22
2379,91,97
2380,325,5
2381,573,21
2382,236,100
2383,431,25
2384,365,85
2385,491,22
2386,605,45
2387,773,50
2388,790,83
2389,57,16
2390,325,3
2391,217,29
2392,776,76
2393,121,28
2394,359,64
2395,298,29
2396,944,23
2397,243,12
2398,900,59
2399,191,66
2400,654,75
2401,926,9
2402,46,16
2403,143,92
2404,966,91
2405,301,10
2406,231,5
2407,540,32
2408,361,77
2409,683,99
2410,880,32
2411,381,46
2412,883,20
2413,925,8
2414,117,81
2415,736,4
2416,303,79
2417,622,78
2418,644,59
2419,526,2
2420,718,9
2421,200,79
2422,810,25
2423,863,17
2424,686,80
2425,949,20
2426,63,5
2427,477,46
2428,905,34
2429,669,83
2430,198,4
2431,429,94
2432,699,100
2433,991,90
2434,751,82
2435,814,100
2436,828,66
2437,987,14
2438,537,23
2439,620,79
2440,197,25
2441,167,89
2442,264,7
2443,751,95
2444,372,37
2445,457,7
2446,679,18
2447,956,81
2448,339,66
2449,801,23
2450,494,57
2451,920,95
2452,251,51
2453,984,90
2454,576,76
2455,369,43
2456,493,29
2457,427,51
2458,716,15
2459,637,71
2460,160,48
2461,666,1
2462,242,91
2463,45,84
2464,278,74
2465,996,91
2466,191,41
2467,15,54
2468,547,33
2469,473,24
2470,26,5
2471,673,14
2472,449,57
2473,727,6
2474,154,89
2475,607,93
2476,50,74
2477,539,14
2478,632,95
2479,350,50
2480,737,99
2481,107,45
2482,717,19
2483,639,34
2484,976,30
2485,59,91
2486,995,67
2487,480,80
2488,601,73
2489,849,25
2490,602,15
2491,418,47
2492,184,64
2493,939,12
2494,574,33
2495,943,58
2496,515,8
2497,325,46
2498,157,50
2499,422,70
2500,152,17
2501,488,59
2502,32,50
2503,406,80
2504,110,58
2505,292,58
2506,932,6
2507,120,61
2508,520,60
2509,647,34
2510,62,3
2511,529,8
2512,898,20
2513,914,81
2514,472,30
2515,39,74
2516,453,63
2517,513,78
2518,326,93
2519,51,2
2520,636,48
2521,472,43
2522,79,51
2523,169,33
2524,428,71
2525,332,73
2526,451,14
2527,665,21
2528,432,63
2529,926,15
2530,18,80
2531,420,69
2532,209,54
2533,397,6
2534,839,74
2535,17,17
2536,549,50
2537,551,14
2538,181,2
2539,16,14
2540,711,30
2541,407,40
2542,425,21
2543,692,56
2544,761,71
2545,992,23
2546,977,67
2547,590,96
2548,157,14
2549,3,98
2550,536,57
2551,348,25
2552,417,33
2553,448,29
2554,58,81
2555,628,85
2556,517,19
2557,367,32
2558,636,84
2559,539,19
2560,504,99
2561,3,13
2562,894,42
2563,721,99
2564,671,5
2565,457,7
2566,61,82
2567,90,59
2568,18,10
2569,747,53
2570,612,39
2571,940,76
2572,605,98
2573,6,71
2574,433,1
2575,507,96
2576,798,52
2577,738,3
2578,152,24
2579,295,17
2580,979,9
2581,42,79
2582,59,15
2583,549,53
2584,365,97
2585,118,31
2586,971,56
2587,700,21
2588,308,2
2589,683,90
2590,261,59
2591,238,90
2592,679,1
2593,187,25
2594,863,28
2595,736,96
2596,625,5
2597,61,65
2598,855,45
2599,336,7
2600,609,98
2601,896,24
2602,376,3
2603,892,56
2604,472,33
2605,427,47
2606,48,63
2607,701,81
2608,149,51
2609,483,84
2610,813,10
2611,632,18
2612,298,83
2613,892,35
2614,762,61
2615,742,62
2616,303,16
2617,588,26
2618,835,72
2619,93,61
2620,849,45
2621,460,71
2622,798,41
2623,994,26
2624,878,32
2625,77,78
2626,781,73
2627,687,11
2628,365,13
2629,854,72
2630,873,1
2631,452,11
2632,364,38
2633,406,37
2634,945,14
2635,729,16
2636,721,66
2637,123,20
2638,495,22
2639,245,34
2640,124,30
2641,182,45
2642,822,87
2643,818,30
2644,180,53
2645,614,66
2646,239,85
2647,148,58
2648,110,63
2649,618,96
2650,239,81
2651,998,4
2652,497,11
2653,375,35
2654,909,10
2655,996,73
2656,996,50
2657,251,13
2658,348,87
2659,685,71
2660,646,45
2661,186,32
2662,487,30
2663,41,82
2664,76,87
2665,134,85
2666,850,1
2667,978,60
2668,575,97
2669,402,78
2670,646,75
2671,335,1
2672,382,78
2673,316,97
2674,752,61
2675,439,100
2676,333,30
2677,113,59
2678,548,34
2679,146,85
2680,104,3
2681,444,37
2682,55,49
2683,192,59
2684,734,14
2685,789,21
2686,581,30
2687,409,58
2688,146,12
2689,873,7
2690,422,44
2691,467,22
2692,226,17
2693,734,73
2694,712,91
2695,686,44
2696,618,6
2697,776,24
2698,162,61
2699,221,91
2700,416,64
2701,257,5
2702,39,48
2703,525,51
2704,618,35
2705,460,43
2706,722,92
2707,166,54
2708,307,97
2709,475,97
2710,624,28
2711,772,72
2712,650,67
2713,126,72
2714,969,17
2715,328,32
2716,608,69
2717,959,95
2718,710,58
2719,623,86
2720,66,51
2721,289,86
2722,949,61
2723,729,96
2724,480,9
2725,214,99
2726,475,92
2727,761,15
2728,220,15
2729,221,27
2730,573,41
2731,429,31
2732,387,32
2733,160,93
2734,730,50
2735,606,83
2736,687,34
2737,305,91
2738,94,38
2739,421,89
2740,546,11
2741,869,58
2742,441,55
2743,5,67
2744,831,97
2745,190,7
2746,496,38
2747,254,55
2748,781,3
2749,944,54
2750,741,70
2751,119,9
2752,338,72
2753,982,3
2754,466,81
2755,611,46
2756,534,43
2757,638,24
2758,83,35
2759,46,58
2760,774,78
2761,692,96
2762,335,84
2763,750,9
2764,813,46
2765,462,30
2766,184,87
2767,884,9
2768,128,29
2769,777,51
2770,659,96
2771,740,59
2772,781,75
2773,716,93
2774,427,48
2775,782,59
2776,827,93
2777,425,42
2778,579,27
2779,803,20
2780,658,59
2781,352,10
2782,34,37
2783,248,88
2784,607,76
2785,414,8
2786,6,26
2787,625,69
2788,93,73
2789,1,55
2790,989,69
2791,837,88
2792,874,96
2793,827,36
2794,733,52
2795,226,65
2796,756,68
2797,964,84
2798,679,59
2799,681,29
2800,324,55
2801,734,100
2802,470,90
2803,68,63
2804,347,29
2805,227,62
2806,646,33
2807,658,43
2808,535,36
2809,994,73
2810,421,47
2811,651,71
2812,763,58
2813,953,79
2814,441,66
2815,896,76
2816,175,35
2817,366,9
2818,122,7
2819,513,93
2820,983,36
2821,105,46
2822,331,6
2823,605,23
2824,346,44
2825,957,17
2826,876,43
2827,192,90
2828,489,94
2829,78,49
2830,811,76
2831,306,68
2832,520,9
2833,795,43
2834,821,85
2835,736,73
2836,161,21
2837,670,12
2838,64,87
2839,692,55
2840,740,73
2841,36,60
2842,297,32
2843,583,37
2844,836,68
2845,509,5
2846,583,91
2847,634,7
2848,281,24
2849,338,33
2850,904,94
2851,237,50
2852,466,84
2853,751,2
2854,282,94
2855,218,57
2856,871,31
2857,458,5
2858,137,46
2859,14,68
2860,740,37
2861,74,38
2862,102,41
2863,505,5
2864,727,56
2865,660,14
2866,939,14
2867,135,85
2868,330,91
2869,66,35
2870,908,20
2871,84,11
2872,478,23
2873,821,25
2874,913,16
2875,578,33
2876,73,17
2877,850,43
2878,350,93
2879,310,39
2880,291,94
2881,822,68
2882,446,33
2883,155,90
2884,981,32
2885,460,14
2886,514,2
2887,797,81
2888,802,75
2889,350,47
2890,693,52
2891,647,57
2892,232,10
2893,882,8
2894,916,90
2895,650,12
2896,394,24
2897,223,60
2898,479,46
2899,505,62
2900,202,74
2901,566,65
2902,193,8
2903,806,19
2904,344,84
2905,453,15
2906,151,44
2907,283,42
2908,213,11
2909,347,7
2910,520,63
2911,801,27
2912,168,30
2913,451,9
2914,444,37
2915,102,10
2916,393,100
2917,62,41
2918,198,5
2919,403,67
2920,501,50
2921,179,94
2922,778,40
2923,713,98
2924,335,73
2925,595,52
2926,386,90
2927,611,74
2928,573,6
2929,408,42
2930,954,99
2931,69,19
2932,139,90
2933,584,9
2934,661,28
2935,766,30
2936,191,44
2937,605,29
2938,897,70
2939,528,98
2940,840,80
2941,875,61
2942,258,13
2943,472,90
2944,472,73
2945,51,8
2946,676,15
2947,115,30
2948,815,22
2949,563,68
2950,623,91
2951,138,80
2952,830,5
2953,381,84
2954,602,96
2955,395,11
2956,970,1
2957,655,57
2958,70,13
2959,64,26
2960,148,92
2961,503,96
2962,913,96
2963,534,60
2964,717,29
2965,478,74
2966,649,64
2967,946,43
2968,693,73
2969,143,45
2970,836,36
2971,661,90
2972,998,10
2973,78,62
2974,187,15
2975,424,90
2976,261,73
2977,812,55
2978,423,87
2979,58,27
2980,318,7
2981,738,40
2982,767,56
2983,509,20
2984,252,37
2985,181,24
2986,552,84
2987,663,87
2988,596,70
2989,231,46
2990,651,23
2991,960,82
2992,329,63
2993,948,35
2994,367,79
2995,184,95
2996,9,31
2997,920,65
2998,84,77
2999,710,87
3000,79,22
3001,966,94
3002,496,13
3003,340,59
3004,587,50
3005,582,86
3006,470,4
3007,137,32
3008,757,1
3009,608,37
3010,861,42
3011,129,70
3012,313,84
3013,362,39
3014,656,73
3015,5,13
3016,665,51
3017,376,16
3018,256,82
3019,350,73
3020,326,62
3021,363,31
3022,987,69
3023,523,28
3024,660,54
3025,407,90
3026,639,90
3027,157,13
3028,808,18
3029,899,37
3030,404,48
3031,626,68
3032,542,61
3033,400,14
3034,276,87
3035,93,99
3036,858,83
3037,514,61
3038,982,87
3039,744,90
3040,474,84
3041,244,48
3042,724,46
3043,844,63
3044,860,20
3045,361,73
3046,621,79
3047,215,24
3048,628,31
3049,438,49
3050,183,46
3051,212,97
3052,45,74
3053,502,36
3054,213,94
3055,238,8
3056,652,32
3057,466,74
3058,385,36
3059,632,88
3060,496,38
3061,778,72
3062,347,69
3063,43,31
3064,401,84
3065,317,56
3066,407,42
3067,456,3
3068,811,73
3069,87,92
3070,136,59
3071,50,36
3072,594,85
3073,516,59
3074,20,55
3075,664,36
3076,364,8
3077,1000,47
3078,271,1
3079,774,39
3080,14,98
3081,434,96
3082,434,29
3083,488,70
3084,123,72
3085,4,66
3086,970,88
3087,47,70
3088,412,36
3089,701,43
3090,864,86
3091,283,26
3092,755,87
3093,725,70
3094,400,35
3095,921,6
3096,19,37
3097,639,66
3098,260,27
3099,619,30
3100,612,89
3101,624,80
3102,184,48
3103,789,29
3104,164,69
3105,134,18
3106,298,4
3107,310,95
3108,371,7
3109,186,16
3110,557,23
3111,417,36
3112,937,50
3113,493,54
3114,657,32
3115,884,73
3116,85,20
3117,505,70
3118,131,70
3119,154,62
3120,137,83
3121,830,9
3122,676,94
3123,122,64
3124,407,45
3125,751,100
3126,537,61
3127,925,47
3128,171,5
3129,77,85
3130,468,23
3131,688,50
3132,179,64
3133,232,78
3134,544,30
3135,287,81
3136,664,21
3137,870,65
3138,977,86
3139,971,31
3140,553,100
3141,64,56
3142,350,37
3143,696,53
3144,252,76
3145,960,92
3146,470,96
3147,337,35
3148,980,56
3149,21,13
3150,979,36
3151,228,89
3152,983,77
3153,709,94
3154,731,71
3155,448,92
3156,563,15
3157,816,68
3158,417,44
3159,558,96
3160,758,93
3161,627,9
3162,257,35
3163,49,44
3164,355,88
3165,869,73
3166,752,100
3167,323,100
3168,474,44
3169,727,1
3170,663,30
3171,389,10
3172,117,22
3173,580,15
3174,497,13
3175,612,65
3176,308,13
3177,755,94
3178,770,56
3179,979,1
3180,762,16
3181,765,1
3182,117,2
3183,517,22
3184,198,5
3185,81,49
3186,927,83
3187,120,37
3188,87,84
3189,337,4
3190,474,15
3191,182,1
3192,578,39
3193,625,1
3194,192,50
3195,497,23
3196,845,63
3197,253,69
3198,572,93
3199,154,88
3200,535,36
3201,201,15
3202,3,95
3203,268,11
3204,137,57
3205,491,68
3206,669,79
3207,419,41
3208,491,93
3209,694,38
3210,388,58
3211,38,2
3212,514,68
3213,701,10
3214,619,19
3215,160,71
3216,798,33
3217,324,56
3218,30,69
3219,769,27
3220,704,80
3221,662,84
3222,754,1
3223,419,64
3224,321,47
3225,682,82
3226,675,78
3227,698,68
3228,38,9
3229,959,41
3230,200,2
3231,811,10
3232,270,85
3233,964,26
3234,845,92
3235,111,28
3236,89,49
3237,707,87
3238,669,84
3239,564,49
3240,189,71
3241,487,60
3242,1,22
3243,74,25
3244,667,49
3245,328,37
3246,804,35
3247,8,20
3248,57,88
3249,260,87
3250,661,68
3251,286,71
3252,579,90
3253,652,39
3254,149,19
3255,858,60
3256,858,75
3257,604,17
3258,804,31
3259,264,62
3260,1,91
3261,712,53
3262,78,20
3263,430,100
3264,92,64
3265,972,65
3266,574,81
3267,778,93
3268,729,96
3269,841,48
3270,964,80
3271,153,89
3272,265,71
3273,900,98
3274,775,5
3275,732,37
3276,253,68
3277,570,30
3278,426,42
3279,617,73
3280,122,56
3281,578,63
3282,22,82
3283,741,27
3284,487,54
3285,68,17
3286,55,87
3287,217,79
3288,200,71
3289,777,63
3290,757,52
3291,653,93
3292,452,43
3293,982,93
3294,717,58
3295,758,76
3296,519,86
3297,187,5
3298,529,85
3299,274,40
3300,752,49
3301,49,74
3302,978,44
3303,413,53
3304,429,93
3305,405,39
3306,880,14
3307,151,2
3308,199,75
3309,410,90
3310,44,41
3311,957,33
3312,541,60
3313,27,15
3314,617,15
3315,376,90
3316,846,83
3317,565,15
3318,406,20
3319,272,13
3320,920,73
3321,430,65
3322,655,36
3323,98,76
3324,514,37
3325,672,41
3326,534,15
3327,254,96
3328,320,33
3329,490,76
3330,962,55
3331,540,48
3332,691,96
3333,308,35
3334,752,48
3335,248,89
3336,49,95
3337,993,34
3338,893,76
3339,185,87
3340,209,25
3341,54,42
3342,460,64
3343,624,12
3344,232,84
3345,975,34
3346,620,17
3347,321,31
3348,340,89
3349,880,66
3350,234,13
3351,701,33
3352,681,87
3353,793,35
3354,957,6
3355,992,41
3356,407,13
3357,177,5
3358,708,66
3359,495,83
3360,412,62
3361,617,86
3362,865,58
3363,397,6
3364,972,85
3365,601,15
3366,732,97
3367,585,42
3368,140,3
3369,359,86
3370,486,62
3371,400,100
3372,932,21
3373,537,75
3374,211,42
3375,225,18
3376,521,57
3377,414,4
3378,49,6
3379,132,56
3380,87,29
3381,929,66
3382,865,90
3383,517,77
3384,975,13
3385,807,82
3386,837,85
3387,734,40
3388,247,8
3389,818,82
3390,380,21
3391,395,87
3392,417,61
3393,94,58
3394,656,59
3395,748,78
3396,252,10
3397,87,25
3398,917,3
3399,728,90
3400,429,40
3401,291,22
3402,510,31
3403,481,84
3404,275,81
3405,387,52
3406,400,24
3407,949,52
3408,788,16
3409,801,90
3410,799,97
3411,643,76
3412,575,94
3413,352,30
3414,477,18
3415,922,34
3416,401,53
3417,486,6
3418,454,26
3419,538,5
3420,115,17
3421,278,83
3422,448,90
3423,553,8
3424,479,53
3425,848,21
3426,515,44
3427,37,78
3428,742,59
3429,545,94
3430,104,18
3431,872,41
3432,362,20
3433,719,95
3434,126,46
3435,495,8
3436,526,44
3437,195,75
3438,724,84
3439,73,56
3440,657,68
3441,224,98
3442,644,81
3443,501,50
3444,422,3
3445,726,54
3446,593,59
3447,700,39
3448,351,100
3449,10,100
3450,441,96
3451,437,53
3452,495,55
3453,450,66
3454,900,35
3455,789,25
3456,758,54
3457,235,20
3458,19,52
3459,282,2
3460,96,52
3461,476,29
3462,910,80
3463,388,91
3464,341,11
3465,102,38
3466,298,46
3467,435,2
3468,568,86
3469,126,59
3470,947,51
3471,932,74
3472,87,21
3473,655,67
3474,77,55
3475,900,73
3476,239,1
3477,454,88
3478,728,42
3479,824,63
3480,569,31
3481,81,78
3482,717,36
3483,338,90
3484,181,74
3485,967,4
3486,634,96
3487,337,42
3488,427,90
3489,117,53
3490,34,19
3491,816,76
3492,508,70
3493,411,35
3494,266,50
3495,221,89
3496,454,64
3497,135,28
3498,480,100
3499,360,53
3500,145,33
3501,699,24
3502,876,72
3503,869,77
3504,217,19
3505,572,40
3506,664,53
3507,148,53
3508,680,28
3509,645,14
3510,974,5
3511,302,29
3512,586,15
3513,753,14
3514,807,1
3515,923,78
3516,338,37
3517,376,87
3518,52,47
3519,709,16
3520,868,14
3521,942,98
3522,803,36
3523,411,97
3524,591,37
3525,974,8
3526,376,71
3527,933,90
3528,242,15
3529,35,90
3530,618,68
3531,278,45
3532,942,85
3533,26,2
3534,504,78
3535,874,27
3536,65,89
3537,513,84
3538,750,27
3539,332,20
3540,159,61
3541,827,73
3542,164,55
3543,922,63
3544,467,37
3545,811,74
3546,21,93
3547,424,64
3548,730,1
3549,264,2
3550,537,55
3551,921,76
3552,731,70
3553,973,60
3554,388,46
3555,986,31
3556,47,16
3557,501,66
3558,849,18
3559,382,97
3560,61,10
3561,843,74
3562,905,43
3563,160,70
3564,311,29
3565,405,45
3566,117,22
3567,96,25
3568,984,63
3569,967,33
3570,38,92
3571,3,95
3572,491,23
3573,246,58
3574,272,50
3575,626,68
3576,265,37
3577,2,56
3578,17,90
3579,9,67
3580,332,45
3581,895,91
3582,723,43
3583,886,9
3584,462,13
3585,881,20
3586,214,31
3587,798,81
3588,263,23
3589,652,62
3590,605,96
3591,495,16
3592,608,80
3593,271,34
3594,936,91
3595,336,71
3596,836,25
3597,986,77
3598,655,92
3599,168,59
3600,907,98
3601,322,27
3602,377,30
3603,450,71
3604,551,78
3605,702,16
3606,903,3
3607,666,59
3608,351,52
3609,380,83
3610,656,34
3611,639,19
3612,190,90
3613,220,48
3614,566,97
3615,822,76
3616,37,64
3617,792,95
3618,25,97
3619,272,92
3620,588,83
3621,715,45
3622,308,64
3623,314,5
3624,46,48
3625,480,48
3626,186,63
3627,904,31
3628,910,29
3629,449,71
3630,645,44
3631,921,11
3632,631,32
3633,682,43
3634,347,88
3635,48,11
3636,367,50
3637,71,52
3638,560,50
3639,771,23
3640,244,17
3641,7,1
3642,839,56
3643,69,48
3644,569,56
3645,277,25
3646,616,96
3647,904,97
3648,640,25
3649,630,60
3650,223,72
3651,366,19
3652,902,62
3653,299,9
3654,571,9
3655,2,44
3656,548,81
3657,995,60
3658,268,98
3659,801,94
3660,833,17
3661,973,67
3662,945,73
3663,251,62
3664,692,44
3665,739,50
3666,265,91
3667,121,6
3668,791,49
3669,90,42
3670,911,49
3671,129,88
3672,774,5
3673,145,15
3674,818,90
3675,732,41
3676,127,55
3677,206,95
3678,772,37
3679,311,80
3680,32,42
3681,971,80
3682,40,59
3683,692,44
3684,358,2
3685,883,58
3686,923,20
3687,80,53
3688,43,87
3689,544,37
3690,677,1
3691,338,13
3692,889,32
3693,578,64
3694,4,72
3695,957,35
3696,967,90
3697,932,54
3698,312,90
3699,371,44
3700,953,11
3701,947,89
3702,811,21
3703,364,36
3704,884,24
3705,755,66
3706,675,76
3707,675,10
3708,766,69
3709,773,77
3710,101,45
3711,575,12
3712,926,13
3713,752,57
3714,465,92
3715,860,51
3716,574,83
3717,308,75
3718,376,63
3719,953,44
3720,818,86
3721,545,47
3722,127,26
3723,389,51
3724,297,12
3725,143,40
3726,903,91
3727,660,57
3728,400,73
3729,369,47
3730,60,77
3731,729,72
3732,318,77
3733,594,80
3734,24,81
3735,978,18
3736,692,29
3737,372,25
3738,37,39
3739,406,63
3740,744,67
3741,399,37
3742,558,17
3743,626,75
3744,849,22
3745,63,66
3746,575,15
3747,121,48
3748,743,60
3749,598,7
3750,427,4
3751,275,57
3752,55,64
3753,282,38
3754,841,24
3755,446,53
3756,48,66
3757,671,29
3758,388,14
3759,350,88
3760,459,71
3761,399,80
3762,256,98
3763,174,59
3764,849,99
3765,650,85
3766,34,50
3767,913,24
3768,869,53
3769,880,32
3770,489,79
3771,296,73
3772,800,7
3773,894,92
3774,523,9
3775,35,83
3776,75,49
3777,55,98
3778,320,83
3779,148,38
3780,335,99
3781,666,22
3782,558,4
3783,719,31
3784,902,72
3785,687,12
3786,161,38
3787,592,60
3788,557,38
3789,404,60
3790,550,24
3791,33,99
3792,725,20
3793,570,56
3794,165,28
3795,63,83
3796,751,8
3797,608,43
3798,953,30
3799,325,57
3800,763,4
3801,49,18
3802,643,18
3803,638,24
3804,664,65
3805,905,89
3806,25,65
3807,398,79
3808,736,37
3809,167,37
3810,942,8
3811,260,65
3812,68,11
3813,899,63
3814,857,71
3815,486,65
3816,655,96
3817,872,84
3818,136,69
3819,180,62
3820,488,21
3821,396,33
3822,535,34
3823,558,23
3824,384,47
3825,372,84
3826,989,46
3827,749,87
3828,139,20
3829,626,62
3830,61,45
3831,341,28
3832,471,90
3833,113,93
3834,234,41
3835,820,89
3836,812,4
3837,66,70
3838,239,42
3839,224,76
3840,107,20
3841,792,88
3842,287,96
3843,470,98
3844,833,33
3845,931,92
3846,799,36
3847,548,14
3848,878,41
3849,249,28
3850,247,64
3851,351,80
3852,676,81
3853,221,29
3854,238,36
3855,5,88
3856,945,83
3857,284,82
3858,456,32
3859,866,4
3860,869,35
3861,157,97
3862,787,83
3863,758,76
3864,438,20
3865,489,34
3866,138,73
3867,200,19
3868,913,39
3869,193,22
3870,197,2
3871,872,19
3872,53,53
3873,108,58
3874,733,9
3875,285,31
3876,724,96
3877,286,89
3878,876,62
3879,503,83
3880,69,82
3881,955,42
3882,781,71
3883,292,83
3884,242,44
3885,641,37
3886,404,20
3887,469,12
3888,483,28
3889,460,27
3890,604,95
3891,767,38
3892,519,8
3893,924,91
3894,729,75
3895,467,82
3896,796,57
3897,462,29
3898,360,34
3899,583,91
3900,267,9
3901,576,34
3902,408,96
3903,321,1
3904,979,19
3905,361,82
3906,741,48
